train_losses,val_losses
0.2685300924925394,0.4928823844953017
0.08482799218386732,0.10713072527538646
0.04996646735416625,0.04129535874182528
0.02928399725226305,0.018508783033625645
0.02606935259355332,0.02606577273796905
0.023150325527474765,0.01360355850986459
0.01962187916280762,0.019035948694429615
0.013304016209878427,0.0051194919400255785
0.013955091369108007,0.006222144277258353
0.012172019725004512,0.006304338659075173
0.010418349566558996,0.003927700644866986
0.009008669942837728,0.0028882583349265837
0.007237561422610475,0.00667790738357739
0.0074118370020021035,0.005101504058323123
0.0069158351704758664,0.005218147533014417
0.006372193656911853,0.0029955276457423515
0.004872130645659342,0.00262182224965231
0.004744369996040659,0.002784228523854505
0.004539697085537257,0.0019679579629816794
0.0035533155590015395,0.0018608008871193636
0.004143446652589226,0.004153103863989765
0.0034027531047061245,0.004498953169042414
0.0029599823249173503,0.00334977214647965
0.003352025048106268,0.002562360012565147
0.0030164615844466515,0.0034181146713143044
0.002742287511336467,0.0022187176351012154
0.002474139599750439,0.0017081871946257625
0.0023703306853290525,0.003575373017652468
0.0024176749278120298,0.0030276951464739714
0.0019874842161492954,0.0016015940134159543
