train_losses,val_losses
0.27233766724345504,0.38045097210190515
0.08961294927904682,0.0961882241747596
0.04991026914688528,0.01741484578021548
0.030042604092628725,0.015589451755989681
0.02630391341423796,0.030731155283071777
0.022887955700117413,0.035526005043224854
0.019054170302365735,0.014099898578768427
0.013696082547226901,0.005075800169089978
0.014045164469749696,0.003795513121241873
0.012667059482786285,0.005760254380716519
0.010245863533508714,0.0037098882762207227
0.008643025354612418,0.0036604193843562493
0.007150154861231004,0.00337845986624333
0.00772096270254703,0.004859933015805754
0.006239050473537176,0.006130603988739577
0.006362886450964437,0.003894497322934595
0.005049408735176649,0.0024749989917671137
0.00508416554845509,0.002973021516068415
0.004311318227630709,0.0017092469762164083
0.0036544933557129834,0.0017050633482127027
0.0039228262800362805,0.0030514732299541884
0.0041258584667918504,0.0035007701001384043
0.0030590111154422004,0.001923714214089242
0.0031379441867121845,0.0016628449825061994
0.002659875721800872,0.002291687891225923
0.002695660167548966,0.0018261391775343907
0.002500962964209017,0.002768986943093213
0.0022704318617670846,0.0020194611596790228
0.0025111248701690666,0.002802238037640398
0.0021275104016005514,0.0017532051689076152
